tick,x,y,rank,agent_type
6,13,35,1,4
6,17,24,1,4
6,17,36,1,4
6,6,21,1,4
6,15,36,1,4
6,9,23,1,4
6,2,27,1,4
6,15,26,1,4
6,0,33,1,4
6,14,23,1,4
6,11,27,1,4
6,10,20,1,4
6,11,28,1,4
6,12,22,1,4
6,15,27,1,4
6,0,34,1,4
6,10,33,1,4
6,3,28,1,4
6,17,37,1,4
6,6,32,1,4
6,1,36,1,4
7,10,35,1,0
7,0,22,1,0
7,18,24,1,0
7,17,28,1,0
7,16,25,1,0
7,12,30,1,0
7,0,37,1,0
7,16,30,1,0
7,6,29,1,0
7,2,26,1,0
7,9,39,1,0
7,7,28,1,0
7,4,30,1,0
7,0,35,1,0
7,5,29,1,0
7,2,39,1,0
7,19,21,1,0
7,5,30,1,0
7,5,34,1,0
7,6,39,1,0
7,8,30,1,3
7,5,22,1,3
7,8,32,1,3
7,9,35,1,3
7,7,32,1,3
7,15,38,1,3
7,8,20,1,3
7,14,30,1,3
7,17,29,1,3
7,7,21,1,3
7,9,32,1,3
7,15,37,1,3
7,4,31,1,3
7,6,36,1,3
7,11,30,1,3
7,13,30,1,3
7,19,35,1,4
7,1,22,1,4
7,10,36,1,4
7,1,33,1,4
7,15,35,1,4
7,17,23,1,4
7,11,36,1,4
7,7,23,1,4
7,9,21,1,4
7,4,37,1,4
7,13,37,1,4
7,16,37,1,4
7,12,25,1,4
7,18,20,1,4
7,16,32,1,4
7,8,36,1,4
7,19,25,1,4
7,9,24,1,4
7,13,32,1,4
7,16,36,1,4
7,19,39,1,4
7,0,29,1,4
7,6,37,1,4
7,15,28,1,4
7,11,31,1,4
7,17,20,1,4
7,9,33,1,4
7,9,38,1,4
7,19,36,1,4
7,9,37,1,4
7,5,24,1,4
7,13,35,1,4
7,17,24,1,4
7,17,36,1,4
7,6,21,1,4
7,15,36,1,4
7,9,23,1,4
7,2,27,1,4
7,15,26,1,4
7,0,33,1,4
7,14,23,1,4
7,11,27,1,4
7,10,20,1,4
7,11,28,1,4
7,12,22,1,4
7,15,27,1,4
7,0,34,1,4
7,10,33,1,4
7,3,28,1,4
7,17,37,1,4
7,6,32,1,4
7,1,36,1,4
8,10,35,1,0
8,0,22,1,0
8,18,24,1,0
8,17,28,1,0
8,16,25,1,0
8,12,30,1,0
8,0,37,1,0
8,16,30,1,0
8,6,29,1,0
8,2,26,1,0
8,9,39,1,0
8,7,28,1,0
8,4,30,1,0
8,0,35,1,0
8,5,29,1,0
8,2,39,1,0
8,19,21,1,0
8,5,30,1,0
8,5,34,1,0
8,6,39,1,0
8,8,30,1,3
8,5,22,1,3
8,8,32,1,3
8,9,35,1,3
8,7,32,1,3
8,15,38,1,3
8,8,20,1,3
8,14,30,1,3
8,17,29,1,3
8,7,21,1,3
8,9,32,1,3
8,15,37,1,3
8,4,31,1,3
8,6,36,1,3
8,11,30,1,3
8,13,30,1,3
8,19,35,1,4
8,1,22,1,4
8,10,36,1,4
8,1,33,1,4
8,15,35,1,4
8,17,23,1,4
8,11,36,1,4
8,7,23,1,4
8,9,21,1,4
8,4,37,1,4
8,13,37,1,4
8,16,37,1,4
8,12,25,1,4
8,18,20,1,4
8,16,32,1,4
8,8,36,1,4
8,19,25,1,4
8,9,24,1,4
8,13,32,1,4
8,16,36,1,4
8,19,39,1,4
8,0,29,1,4
8,6,37,1,4
8,15,28,1,4
8,11,31,1,4
8,17,20,1,4
8,9,33,1,4
8,9,38,1,4
8,19,36,1,4
8,9,37,1,4
8,5,24,1,4
8,13,35,1,4
8,17,24,1,4
8,17,36,1,4
8,6,21,1,4
8,15,36,1,4
8,9,23,1,4
8,2,27,1,4
8,15,26,1,4
8,0,33,1,4
8,14,23,1,4
8,11,27,1,4
8,10,20,1,4
8,11,28,1,4
8,12,22,1,4
8,15,27,1,4
8,0,34,1,4
8,10,33,1,4
8,3,28,1,4
8,17,37,1,4
8,6,32,1,4
8,1,36,1,4
9,10,35,1,0
9,0,22,1,0
9,18,24,1,0
9,17,28,1,0
9,16,25,1,0
9,12,30,1,0
9,0,37,1,0
9,16,30,1,0
9,6,29,1,0
9,2,26,1,0
9,9,39,1,0
9,7,28,1,0
9,4,30,1,0
9,0,35,1,0
9,5,29,1,0
9,2,39,1,0
9,19,21,1,0
9,5,30,1,0
9,5,34,1,0
9,6,39,1,0
9,8,30,1,3
9,5,22,1,3
9,8,32,1,3
9,9,35,1,3
9,7,32,1,3
9,15,38,1,3
9,8,20,1,3
9,14,30,1,3
9,17,29,1,3
9,7,21,1,3
9,9,32,1,3
9,15,37,1,3
9,4,31,1,3
9,6,36,1,3
9,11,30,1,3
9,13,30,1,3
9,19,35,1,4
9,1,22,1,4
9,10,36,1,4
9,1,33,1,4
9,15,35,1,4
9,17,23,1,4
9,11,36,1,4
9,7,23,1,4
9,9,21,1,4
9,4,37,1,4
9,13,37,1,4
9,16,37,1,4
9,12,25,1,4
9,18,20,1,4
9,16,32,1,4
9,8,36,1,4
9,19,25,1,4
9,9,24,1,4
9,13,32,1,4
9,16,36,1,4
9,19,39,1,4
9,0,29,1,4
9,6,37,1,4
9,15,28,1,4
9,11,31,1,4
9,17,20,1,4
9,9,33,1,4
9,9,38,1,4
9,19,36,1,4
9,9,37,1,4
9,5,24,1,4
9,13,35,1,4
9,17,24,1,4
9,17,36,1,4
9,6,21,1,4
9,15,36,1,4
9,9,23,1,4
9,2,27,1,4
9,15,26,1,4
9,0,33,1,4
9,14,23,1,4
9,11,27,1,4
9,10,20,1,4
9,11,28,1,4
9,12,22,1,4
9,15,27,1,4
9,0,34,1,4
9,10,33,1,4
9,3,28,1,4
9,17,37,1,4
9,6,32,1,4
9,1,36,1,4
10,10,35,1,0
10,0,22,1,0
10,18,24,1,0
10,17,28,1,0
10,16,25,1,0
10,12,30,1,0
10,0,37,1,0
10,16,30,1,0
10,6,29,1,0
10,2,26,1,0
10,9,39,1,0
10,7,28,1,0
10,4,30,1,0
10,0,35,1,0
10,5,29,1,0
10,2,39,1,0
10,19,21,1,0
10,5,30,1,0
10,5,34,1,0
10,6,39,1,0
10,8,30,1,3
10,5,22,1,3
10,8,32,1,3
10,9,35,1,3
10,7,32,1,3
10,15,38,1,3
10,8,20,1,3
10,14,30,1,3
10,17,29,1,3
10,7,21,1,3
10,9,32,1,3
10,15,37,1,3
10,4,31,1,3
10,6,36,1,3
10,11,30,1,3
10,13,30,1,3
10,19,35,1,4
10,1,22,1,4
10,10,36,1,4
10,1,33,1,4
10,15,35,1,4
10,17,23,1,4
10,11,36,1,4
10,7,23,1,4
10,9,21,1,4
10,4,37,1,4
10,13,37,1,4
10,16,37,1,4
10,12,25,1,4
10,18,20,1,4
10,16,32,1,4
10,8,36,1,4
10,19,25,1,4
10,9,24,1,4
10,13,32,1,4
10,16,36,1,4
10,19,39,1,4
10,0,29,1,4
10,6,37,1,4
10,15,28,1,4
10,11,31,1,4
10,17,20,1,4
10,9,33,1,4
10,9,38,1,4
10,19,36,1,4
10,9,37,1,4
10,5,24,1,4
10,13,35,1,4
10,17,24,1,4
10,17,36,1,4
10,6,21,1,4
10,15,36,1,4
10,9,23,1,4
10,2,27,1,4
10,15,26,1,4
10,0,33,1,4
10,14,23,1,4
10,11,27,1,4
10,10,20,1,4
10,11,28,1,4
10,12,22,1,4
10,15,27,1,4
10,0,34,1,4
10,10,33,1,4
10,3,28,1,4
10,17,37,1,4
10,6,32,1,4
10,1,36,1,4
11,10,35,1,0
11,0,22,1,0
11,18,24,1,0
11,17,28,1,0
11,16,25,1,0
11,12,30,1,0
11,0,37,1,0
11,16,30,1,0
11,6,29,1,0
11,2,26,1,0
11,9,39,1,0
11,7,28,1,0
11,4,30,1,0
11,0,35,1,0
11,5,29,1,0
11,2,39,1,0
11,19,21,1,0
11,5,30,1,0
11,5,34,1,0
11,6,39,1,0
11,8,30,1,3
11,5,22,1,3
11,8,32,1,3
11,9,35,1,3
11,7,32,1,3
11,15,38,1,3
11,8,20,1,3
11,14,30,1,3
11,17,29,1,3
11,7,21,1,3
11,9,32,1,3
11,15,37,1,3
11,4,31,1,3
11,6,36,1,3
11,11,30,1,3
11,13,30,1,3
11,19,35,1,4
11,1,22,1,4
11,10,36,1,4
11,1,33,1,4
11,15,35,1,4
11,17,23,1,4
11,11,36,1,4
11,7,23,1,4
11,9,21,1,4
11,4,37,1,4
11,13,37,1,4
11,16,37,1,4
11,12,25,1,4
11,18,20,1,4
11,16,32,1,4
11,8,36,1,4
11,19,25,1,4
11,9,24,1,4
11,13,32,1,4
11,16,36,1,4
11,19,39,1,4
11,0,29,1,4
11,6,37,1,4
11,15,28,1,4
11,11,31,1,4
11,17,20,1,4
11,9,33,1,4
11,9,38,1,4
11,19,36,1,4
11,9,37,1,4
11,5,24,1,4
11,13,35,1,4
11,17,24,1,4
11,17,36,1,4
11,6,21,1,4
11,15,36,1,4
11,9,23,1,4
11,2,27,1,4
11,15,26,1,4
11,0,33,1,4
11,14,23,1,4
11,11,27,1,4
11,10,20,1,4
11,11,28,1,4
11,12,22,1,4
11,15,27,1,4
11,0,34,1,4
11,10,33,1,4
11,3,28,1,4
11,17,37,1,4
11,6,32,1,4
11,1,36,1,4
12,10,35,1,0
12,0,22,1,0
12,18,24,1,0
12,17,28,1,0
12,16,25,1,0
12,12,30,1,0
12,0,37,1,0
12,16,30,1,0
12,6,29,1,0
12,2,26,1,0
12,9,39,1,0
12,7,28,1,0
12,4,30,1,0
12,0,35,1,0
12,5,29,1,0
12,2,39,1,0
12,19,21,1,0
12,5,30,1,0
12,5,34,1,0
12,6,39,1,0
12,8,30,1,3
12,5,22,1,3
12,8,32,1,3
12,9,35,1,3
12,7,32,1,3
12,15,38,1,3
12,8,20,1,3
12,14,30,1,3
12,17,29,1,3
12,7,21,1,3
12,9,32,1,3
12,15,37,1,3
12,4,31,1,3
12,6,36,1,3
12,11,30,1,3
12,13,30,1,3
12,19,35,1,4
12,1,22,1,4
12,10,36,1,4
12,1,33,1,4
12,15,35,1,4
12,17,23,1,4
12,11,36,1,4
12,7,23,1,4
12,9,21,1,4
12,4,37,1,4
12,13,37,1,4
12,16,37,1,4
12,12,25,1,4
12,18,20,1,4
12,16,32,1,4
12,8,36,1,4
12,19,25,1,4
12,9,24,1,4
12,13,32,1,4
12,16,36,1,4
12,19,39,1,4
12,0,29,1,4
12,6,37,1,4
12,15,28,1,4
12,11,31,1,4
12,17,20,1,4
12,9,33,1,4
12,9,38,1,4
12,19,36,1,4
12,9,37,1,4
12,5,24,1,4
12,13,35,1,4
12,17,24,1,4
12,17,36,1,4
12,6,21,1,4
12,15,36,1,4
12,9,23,1,4
12,2,27,1,4
12,15,26,1,4
12,0,33,1,4
12,14,23,1,4
12,11,27,1,4
12,10,20,1,4
12,11,28,1,4
12,12,22,1,4
12,15,27,1,4
12,0,34,1,4
12,10,33,1,4
12,3,28,1,4
12,17,37,1,4
12,6,32,1,4
12,1,36,1,4
13,10,35,1,0
13,0,22,1,0
13,18,24,1,0
13,17,28,1,0
13,16,25,1,0
13,12,30,1,0
13,0,37,1,0
13,16,30,1,0
13,6,29,1,0
13,2,26,1,0
13,9,39,1,0
13,7,28,1,0
13,4,30,1,0
13,0,35,1,0
13,5,29,1,0
13,2,39,1,0
13,19,21,1,0
13,5,30,1,0
13,5,34,1,0
13,6,39,1,0
13,8,30,1,3
13,5,22,1,3
13,8,32,1,3
13,9,35,1,3
13,7,32,1,3
13,15,38,1,3
13,8,20,1,3
13,14,30,1,3
13,17,29,1,3
13,7,21,1,3
13,9,32,1,3
13,15,37,1,3
13,4,31,1,3
13,6,36,1,3
13,11,30,1,3
13,13,30,1,3
13,19,35,1,4
13,1,22,1,4
13,10,36,1,4
13,1,33,1,4
13,15,35,1,4
13,17,23,1,4
13,11,36,1,4
13,7,23,1,4
13,9,21,1,4
13,4,37,1,4
13,13,37,1,4
13,16,37,1,4
13,12,25,1,4
13,18,20,1,4
13,16,32,1,4
13,8,36,1,4
13,19,25,1,4
13,9,24,1,4
13,13,32,1,4
13,16,36,1,4
13,19,39,1,4
13,0,29,1,4
13,6,37,1,4
13,15,28,1,4
13,11,31,1,4
13,17,20,1,4
13,9,33,1,4
13,9,38,1,4
13,19,36,1,4
13,9,37,1,4
13,5,24,1,4
13,13,35,1,4
13,17,24,1,4
13,17,36,1,4
13,6,21,1,4
13,15,36,1,4
13,9,23,1,4
13,2,27,1,4
13,15,26,1,4
13,0,33,1,4
13,14,23,1,4
13,11,27,1,4
13,10,20,1,4
13,11,28,1,4
13,12,22,1,4
13,15,27,1,4
13,0,34,1,4
13,10,33,1,4
13,3,28,1,4
13,17,37,1,4
13,6,32,1,4
13,1,36,1,4
14,10,35,1,0
14,0,22,1,0
14,18,24,1,0
14,17,28,1,0
14,16,25,1,0
14,12,30,1,0
14,0,37,1,0
14,16,30,1,0
14,6,29,1,0
14,2,26,1,0
14,9,39,1,0
14,7,28,1,0
14,4,30,1,0
14,0,35,1,0
14,5,29,1,0
14,2,39,1,0
14,19,21,1,0
14,5,30,1,0
14,5,34,1,0
14,6,39,1,0
14,8,30,1,3
14,5,22,1,3
14,8,32,1,3
14,9,35,1,3
14,7,32,1,3
14,15,38,1,3
14,8,20,1,3
14,14,30,1,3
14,17,29,1,3
14,7,21,1,3
14,9,32,1,3
14,15,37,1,3
14,4,31,1,3
14,6,36,1,3
14,11,30,1,3
14,13,30,1,3
14,19,35,1,4
14,1,22,1,4
14,10,36,1,4
14,1,33,1,4
14,15,35,1,4
14,17,23,1,4
14,11,36,1,4
14,7,23,1,4
14,9,21,1,4
14,4,37,1,4
14,13,37,1,4
14,16,37,1,4
14,12,25,1,4
14,18,20,1,4
14,16,32,1,4
14,8,36,1,4
14,19,25,1,4
14,9,24,1,4
14,13,32,1,4
14,16,36,1,4
14,19,39,1,4
14,0,29,1,4
14,6,37,1,4
14,15,28,1,4
14,11,31,1,4
14,17,20,1,4
14,9,33,1,4
14,9,38,1,4
14,19,36,1,4
14,9,37,1,4
14,5,24,1,4
14,13,35,1,4
14,17,24,1,4
14,17,36,1,4
14,6,21,1,4
14,15,36,1,4
14,9,23,1,4
14,2,27,1,4
14,15,26,1,4
14,0,33,1,4
14,14,23,1,4
14,11,27,1,4
14,10,20,1,4
14,11,28,1,4
14,12,22,1,4
14,15,27,1,4
14,0,34,1,4
14,10,33,1,4
14,3,28,1,4
14,17,37,1,4
14,6,32,1,4
14,1,36,1,4
15,10,35,1,0
15,0,22,1,0
15,18,24,1,0
15,17,28,1,0
15,16,25,1,0
15,12,30,1,0
15,0,37,1,0
15,16,30,1,0
15,6,29,1,0
15,2,26,1,0
15,9,39,1,0
15,7,28,1,0
15,4,30,1,0
15,0,35,1,0
15,5,29,1,0
15,2,39,1,0
15,19,21,1,0
15,5,30,1,0
15,5,34,1,0
15,6,39,1,0
15,8,30,1,3
15,5,22,1,3
15,8,32,1,3
15,9,35,1,3
15,7,32,1,3
15,15,38,1,3
15,8,20,1,3
15,14,30,1,3
15,17,29,1,3
15,7,21,1,3
15,9,32,1,3
15,15,37,1,3
15,4,31,1,3
15,6,36,1,3
15,11,30,1,3
15,13,30,1,3
15,19,35,1,4
15,1,22,1,4
15,10,36,1,4
15,1,33,1,4
15,15,35,1,4
15,17,23,1,4
15,11,36,1,4
15,7,23,1,4
15,9,21,1,4
15,4,37,1,4
15,13,37,1,4
15,16,37,1,4
15,12,25,1,4
15,18,20,1,4
15,16,32,1,4
15,8,36,1,4
15,19,25,1,4
15,9,24,1,4
15,13,32,1,4
15,16,36,1,4
15,19,39,1,4
15,0,29,1,4
15,6,37,1,4
15,15,28,1,4
15,11,31,1,4
15,17,20,1,4
15,9,33,1,4
15,9,38,1,4
15,19,36,1,4
15,9,37,1,4
15,5,24,1,4
15,13,35,1,4
15,17,24,1,4
15,17,36,1,4
15,6,21,1,4
15,15,36,1,4
15,9,23,1,4
15,2,27,1,4
15,15,26,1,4
15,0,33,1,4
15,14,23,1,4
15,11,27,1,4
15,10,20,1,4
15,11,28,1,4
15,12,22,1,4
15,15,27,1,4
15,0,34,1,4
15,10,33,1,4
15,3,28,1,4
15,17,37,1,4
15,6,32,1,4
15,1,36,1,4
16,10,35,1,0
16,0,22,1,0
16,18,24,1,0
16,17,28,1,0
16,16,25,1,0
16,12,30,1,0
16,0,37,1,0
16,16,30,1,0
16,6,29,1,0
16,2,26,1,0
16,9,39,1,0
16,7,28,1,0
16,4,30,1,0
16,0,35,1,0
16,5,29,1,0
16,2,39,1,0
16,19,21,1,0
16,5,30,1,0
16,5,34,1,0
16,6,39,1,0
16,8,30,1,3
16,5,22,1,3
16,8,32,1,3
16,9,35,1,3
16,7,32,1,3
16,15,38,1,3
16,8,20,1,3
16,14,30,1,3
16,17,29,1,3
16,7,21,1,3
16,9,32,1,3
16,15,37,1,3
16,4,31,1,3
16,6,36,1,3
16,11,30,1,3
16,13,30,1,3
16,19,35,1,4
16,1,22,1,4
16,10,36,1,4
16,1,33,1,4
16,15,35,1,4
16,17,23,1,4
16,11,36,1,4
16,7,23,1,4
16,9,21,1,4
16,4,37,1,4
16,13,37,1,4
16,16,37,1,4
16,12,25,1,4
16,18,20,1,4
16,16,32,1,4
16,8,36,1,4
16,19,25,1,4
16,9,24,1,4
16,13,32,1,4
16,16,36,1,4
16,19,39,1,4
16,0,29,1,4
16,6,37,1,4
16,15,28,1,4
16,11,31,1,4
16,17,20,1,4
16,9,33,1,4
16,9,38,1,4
16,19,36,1,4
16,9,37,1,4
16,5,24,1,4
16,13,35,1,4
16,17,24,1,4
16,17,36,1,4
16,6,21,1,4
16,15,36,1,4
16,9,23,1,4
16,2,27,1,4
16,15,26,1,4
16,0,33,1,4
16,14,23,1,4
16,11,27,1,4
16,10,20,1,4
16,11,28,1,4
16,12,22,1,4
16,15,27,1,4
16,0,34,1,4
16,10,33,1,4
16,3,28,1,4
16,17,37,1,4
16,6,32,1,4
16,1,36,1,4
17,10,35,1,0
17,0,22,1,0
17,18,24,1,0
17,17,28,1,0
17,16,25,1,0
17,12,30,1,0
17,0,37,1,0
17,16,30,1,0
17,6,29,1,0
17,2,26,1,0
17,9,39,1,0
17,7,28,1,0
17,4,30,1,0
17,0,35,1,0
17,5,29,1,0
17,2,39,1,0
17,19,21,1,0
17,5,30,1,0
17,5,34,1,0
17,6,39,1,0
17,8,30,1,3
17,5,22,1,3
17,8,32,1,3
17,9,35,1,3
17,7,32,1,3
17,15,38,1,3
17,8,20,1,3
17,14,30,1,3
17,17,29,1,3
17,7,21,1,3
17,9,32,1,3
17,15,37,1,3
17,4,31,1,3
17,6,36,1,3
17,11,30,1,3
17,13,30,1,3
17,19,35,1,4
17,1,22,1,4
17,10,36,1,4
17,1,33,1,4
17,15,35,1,4
17,17,23,1,4
17,11,36,1,4
17,7,23,1,4
17,9,21,1,4
17,4,37,1,4
17,13,37,1,4
17,16,37,1,4
17,12,25,1,4
17,18,20,1,4
17,16,32,1,4
17,8,36,1,4
17,19,25,1,4
17,9,24,1,4
17,13,32,1,4
17,16,36,1,4
17,19,39,1,4
17,0,29,1,4
17,6,37,1,4
17,15,28,1,4
17,11,31,1,4
17,17,20,1,4
17,9,33,1,4
17,9,38,1,4
17,19,36,1,4
17,9,37,1,4
17,5,24,1,4
17,13,35,1,4
17,17,24,1,4
17,17,36,1,4
17,6,21,1,4
17,15,36,1,4
17,9,23,1,4
17,2,27,1,4
17,15,26,1,4
17,0,33,1,4
17,14,23,1,4
17,11,27,1,4
17,10,20,1,4
17,11,28,1,4
17,12,22,1,4
17,15,27,1,4
17,0,34,1,4
17,10,33,1,4
17,3,28,1,4
17,17,37,1,4
17,6,32,1,4
17,1,36,1,4
18,10,35,1,0
18,0,22,1,0
18,18,24,1,0
18,17,28,1,0
18,16,25,1,0
18,12,30,1,0
18,0,37,1,0
18,16,30,1,0
18,6,29,1,0
18,2,26,1,0
18,9,39,1,0
18,7,28,1,0
18,4,30,1,0
18,0,35,1,0
18,5,29,1,0
18,2,39,1,0
18,19,21,1,0
18,5,30,1,0
18,5,34,1,0
18,6,39,1,0
18,8,30,1,3
18,5,22,1,3
18,8,32,1,3
18,9,35,1,3
18,7,32,1,3
18,15,38,1,3
18,8,20,1,3
18,14,30,1,3
18,17,29,1,3
18,7,21,1,3
18,9,32,1,3
18,15,37,1,3
18,4,31,1,3
18,6,36,1,3
18,11,30,1,3
18,13,30,1,3
18,19,35,1,4
18,1,22,1,4
18,10,36,1,4
18,1,33,1,4
18,15,35,1,4
18,17,23,1,4
18,11,36,1,4
18,7,23,1,4
18,9,21,1,4
18,4,37,1,4
18,13,37,1,4
18,16,37,1,4
18,12,25,1,4
18,18,20,1,4
18,16,32,1,4
18,8,36,1,4
18,19,25,1,4
18,9,24,1,4
18,13,32,1,4
18,16,36,1,4
18,19,39,1,4
18,0,29,1,4
18,6,37,1,4
18,15,28,1,4
18,11,31,1,4
18,17,20,1,4
18,9,33,1,4
18,9,38,1,4
18,19,36,1,4
18,9,37,1,4
18,5,24,1,4
18,13,35,1,4
18,17,24,1,4
18,17,36,1,4
18,6,21,1,4
18,15,36,1,4
18,9,23,1,4
18,2,27,1,4
18,15,26,1,4
18,0,33,1,4
18,14,23,1,4
18,11,27,1,4
18,10,20,1,4
18,11,28,1,4
18,12,22,1,4
18,15,27,1,4
18,0,34,1,4
18,10,33,1,4
18,3,28,1,4
18,17,37,1,4
18,6,32,1,4
18,1,36,1,4
19,10,35,1,0
19,0,22,1,0
19,18,24,1,0
19,17,28,1,0
19,16,25,1,0
19,12,30,1,0
19,0,37,1,0
19,16,30,1,0
19,6,29,1,0
19,2,26,1,0
19,9,39,1,0
19,7,28,1,0
19,4,30,1,0
19,0,35,1,0
19,5,29,1,0
19,2,39,1,0
19,19,21,1,0
19,5,30,1,0
19,5,34,1,0
19,6,39,1,0
19,8,30,1,3
19,5,22,1,3
19,8,32,1,3
19,9,35,1,3
19,7,32,1,3
19,15,38,1,3
19,8,20,1,3
19,14,30,1,3
19,17,29,1,3
19,7,21,1,3
19,9,32,1,3
19,15,37,1,3
19,4,31,1,3
19,6,36,1,3
19,11,30,1,3
19,13,30,1,3
19,19,35,1,4
19,1,22,1,4
19,10,36,1,4
19,1,33,1,4
19,15,35,1,4
19,17,23,1,4
19,11,36,1,4
19,7,23,1,4
19,9,21,1,4
19,4,37,1,4
19,13,37,1,4
19,16,37,1,4
19,12,25,1,4
19,18,20,1,4
19,16,32,1,4
19,8,36,1,4
19,19,25,1,4
19,9,24,1,4
19,13,32,1,4
19,16,36,1,4
19,19,39,1,4
19,0,29,1,4
19,6,37,1,4
19,15,28,1,4
19,11,31,1,4
19,17,20,1,4
19,9,33,1,4
19,9,38,1,4
19,19,36,1,4
19,9,37,1,4
19,5,24,1,4
19,13,35,1,4
19,17,24,1,4
19,17,36,1,4
19,6,21,1,4
19,15,36,1,4
19,9,23,1,4
19,2,27,1,4
19,15,26,1,4
19,0,33,1,4
19,14,23,1,4
19,11,27,1,4
19,10,20,1,4
19,11,28,1,4
19,12,22,1,4
19,15,27,1,4
19,0,34,1,4
19,10,33,1,4
19,3,28,1,4
19,17,37,1,4
19,6,32,1,4
19,1,36,1,4
20,10,35,1,0
20,0,22,1,0
20,18,24,1,0
20,17,28,1,0
20,16,25,1,0
20,12,30,1,0
20,0,37,1,0
20,16,30,1,0
20,6,29,1,0
20,2,26,1,0
20,9,39,1,0
20,7,28,1,0
20,4,30,1,0
20,0,35,1,0
20,5,29,1,0
20,2,39,1,0
20,19,21,1,0
20,5,30,1,0
20,5,34,1,0
20,6,39,1,0
20,8,30,1,3
20,5,22,1,3
20,8,32,1,3
20,9,35,1,3
20,7,32,1,3
20,15,38,1,3
20,8,20,1,3
20,14,30,1,3
20,17,29,1,3
20,7,21,1,3
20,9,32,1,3
20,15,37,1,3
20,4,31,1,3
20,6,36,1,3
20,11,30,1,3
20,13,30,1,3
20,19,35,1,4
20,1,22,1,4
20,10,36,1,4
20,1,33,1,4
20,15,35,1,4
20,17,23,1,4
20,11,36,1,4
20,7,23,1,4
20,9,21,1,4
20,4,37,1,4
20,13,37,1,4
20,16,37,1,4
20,12,25,1,4
20,18,20,1,4
20,16,32,1,4
20,8,36,1,4
20,19,25,1,4
20,9,24,1,4
20,13,32,1,4
20,16,36,1,4
20,19,39,1,4
20,0,29,1,4
20,6,37,1,4
20,15,28,1,4
20,11,31,1,4
20,17,20,1,4
20,9,33,1,4
20,9,38,1,4
20,19,36,1,4
20,9,37,1,4
20,5,24,1,4
20,13,35,1,4
20,17,24,1,4
20,17,36,1,4
20,6,21,1,4
20,15,36,1,4
20,9,23,1,4
20,2,27,1,4
20,15,26,1,4
20,0,33,1,4
20,14,23,1,4
20,11,27,1,4
20,10,20,1,4
20,11,28,1,4
20,12,22,1,4
20,15,27,1,4
20,0,34,1,4
20,10,33,1,4
20,3,28,1,4
20,17,37,1,4
20,6,32,1,4
20,1,36,1,4
21,10,35,1,0
21,0,22,1,0
21,18,24,1,0
21,17,28,1,0
21,16,25,1,0
21,12,30,1,0
21,0,37,1,0
21,16,30,1,0
21,6,29,1,0
21,2,26,1,0
21,9,39,1,0
21,7,28,1,0
21,4,30,1,0
21,0,35,1,0
21,5,29,1,0
21,2,39,1,0
21,19,21,1,0
21,5,30,1,0
21,5,34,1,0
21,6,39,1,0
21,8,30,1,3
21,5,22,1,3
21,8,32,1,3
21,9,35,1,3
21,7,32,1,3
21,15,38,1,3
21,8,20,1,3
21,14,30,1,3
21,17,29,1,3
21,7,21,1,3
21,9,32,1,3
21,15,37,1,3
21,4,31,1,3
21,6,36,1,3
21,11,30,1,3
21,13,30,1,3
21,19,35,1,4
21,1,22,1,4
21,10,36,1,4
21,1,33,1,4
21,15,35,1,4
21,17,23,1,4
21,11,36,1,4
21,7,23,1,4
21,9,21,1,4
21,4,37,1,4
21,13,37,1,4
21,16,37,1,4
21,12,25,1,4
21,18,20,1,4
21,16,32,1,4
21,8,36,1,4
21,19,25,1,4
21,9,24,1,4
21,13,32,1,4
21,16,36,1,4
21,19,39,1,4
21,0,29,1,4
21,6,37,1,4
21,15,28,1,4
21,11,31,1,4
21,17,20,1,4
21,9,33,1,4
21,9,38,1,4
21,19,36,1,4
21,9,37,1,4
21,5,24,1,4
21,13,35,1,4
21,17,24,1,4
21,17,36,1,4
21,6,21,1,4
21,15,36,1,4
21,9,23,1,4
21,2,27,1,4
21,15,26,1,4
21,0,33,1,4
21,14,23,1,4
21,11,27,1,4
21,10,20,1,4
21,11,28,1,4
21,12,22,1,4
21,15,27,1,4
21,0,34,1,4
21,10,33,1,4
21,3,28,1,4
21,17,37,1,4
21,6,32,1,4
21,1,36,1,4
22,10,35,1,0
22,0,22,1,0
22,18,24,1,0
22,17,28,1,0
22,16,25,1,0
22,12,30,1,0
22,0,37,1,0
22,16,30,1,0
22,6,29,1,0
22,2,26,1,0
22,9,39,1,0
22,7,28,1,0
22,4,30,1,0
22,0,35,1,0
22,5,29,1,0
22,2,39,1,0
22,19,21,1,0
22,5,30,1,0
22,5,34,1,0
22,6,39,1,0
22,8,30,1,3
22,5,22,1,3
22,8,32,1,3
22,9,35,1,3
22,7,32,1,3
22,15,38,1,3
22,8,20,1,3
22,14,30,1,3
22,17,29,1,3
22,7,21,1,3
22,9,32,1,3
22,15,37,1,3
22,4,31,1,3
22,6,36,1,3
22,11,30,1,3
22,13,30,1,3
22,19,35,1,4
22,1,22,1,4
22,10,36,1,4
22,1,33,1,4
22,15,35,1,4
22,17,23,1,4
22,11,36,1,4
22,7,23,1,4
22,9,21,1,4
22,4,37,1,4
22,13,37,1,4
22,16,37,1,4
22,12,25,1,4
22,18,20,1,4
22,16,32,1,4
22,8,36,1,4
22,19,25,1,4
22,9,24,1,4
22,13,32,1,4
22,16,36,1,4
22,19,39,1,4
